name_key,total_inspections,total_violations,avg_violation_count,fails,BusinessName,address,latitude,longitude,last_inspection_date,facility_rating_status,fail_rate
BEAUTY LAB BY TIFFANI,1,0,0.0,0,beauty lab by tiffani,389 arguello boulevard,37.783413,-122.4593145,2025-05-28,0,0.0
BEBER,1,1,1.0,0,beber,244 clement street,37.783323,-122.4618165,2024-05-26,0,0.0
BEBUZE,2,0,0.0,0,bebuze,655 townsend street,37.77075,-122.4028215,2024-05-21,0,0.0
BEE S,3,0,0.0,0,bee s,3232 16th street,37.764999,-122.4249165,2025-05-14,0,0.0
BEEP S BURGERS,4,6,1.5,0,beep s burgers,1051 ocean avenue,37.7232169,-122.4538807,2024-02-20,0,0.0
BEGONI BISTRO,7,22,3.142857142857143,2,begoni bistro,615 jackson street,37.796004,-122.4055575,2025-06-23,0,0.2857142857142857
BEI FANG STYLE,6,4,0.6666666666666666,0,bei fang style,2218 irving street,37.763613,-122.48181,2025-06-04,0,0.0
BEI SAN FRANCISCO,2,0,0.0,0,bei san francisco,50 08th street,37.7776592,-122.4142959,2022-12-07,0,0.0
BEIJING,4,0,0.0,1,beijing,1801 alemany boulevard,37.723457,-122.43748,2022-07-28,0,0.25
BEIJING TOKYO BISTRO,7,0,0.0,2,beijing tokyo bistro,2786 california street,37.788294,-122.4401882,2023-03-13,0,0.2857142857142857
BEIT RIMA,12,29,2.4166666666666665,0,beit rima,138 church street,37.768725,-122.4294435,2025-03-04,0,0.0
BEL CLIFT MARKET,4,11,2.75,0,bel clift market,516 geary street,37.787166,-122.4120555,2025-04-04,0,0.0
BELLA,2,36,18.0,0,bella,12 tillman place,37.789407,-122.4056475,2025-05-08,0,0.0
BELLA 3848,6,0,0.0,0,bella 3848,3848 geary boulevard,37.781487,-122.460867,2025-02-21,0,0.0
BELLA MAGGIA,3,8,2.6666666666666665,0,bella maggia,500 fell street,37.7757,-122.4262935,2025-04-01,0,0.0
BELLA TRATTORIA,7,1,0.14285714285714285,0,bella trattoria,3854 geary boulevard,37.781487,-122.460867,2025-02-21,0,0.0
BELLARIA DESSERT STUDIO,1,2,2.0,0,bellaria dessert studio,442 hyde street,37.785087,-122.41584,2024-05-29,0,0.0
BELLE CORA,5,15,3.0,0,belle cora,565 green street,37.7994097,-122.4083746,2025-05-05,0,0.0
BELLISSIMO PIZZA,5,4,0.8,0,bellissimo pizza,920 sutter street,37.7884412,-122.4156171,2024-08-13,0,0.0
BELLO COFFEE,2,0,0.0,0,bello coffee,2885 diamond street,37.7337611,-122.4339201,2021-09-28,0,0.0
BELLOTA,5,0,0.0,0,bellota,888 brannan street,37.772019,-122.4052065,2025-03-06,0,0.0
BELLY BURGER,6,0,0.0,0,belly burger,5740 geary boulevard,37.7805064,-122.4812344,2022-11-02,0,0.0
BELLY BURGERS,1,3,3.0,0,belly burgers,5740 geary boulevard,37.780569,-122.4812295,2024-02-02,0,0.0
BELLY GOOD CAFE CREPES,3,0,0.0,0,belly good cafe crepes,1737 post street 393,37.785457,-122.430317,2023-07-10,0,0.0
BELOVED,7,5,0.7142857142857143,0,beloved,3338 24th street,37.752354,-122.4192735,2025-04-04,0,0.0
BELUGA,4,1,0.25,0,beluga,5323 geary boulevard,37.780155,-122.476608,2024-05-08,0,0.0
BEN JERRY S,4,1,0.25,0,ben jerry s,1480 haight street,37.770174,-122.446683,2025-03-07,0,0.0
BEN JERRY S HAIGHT ASHBURY,3,0,0.0,0,ben jerry s haight ashbury,1480 haight street,37.770068,-122.446644,2022-02-02,0,0.0
BEN JERRYS SAN FRANCISCO,1,2,2.0,0,ben jerrys san francisco,41 pier,37.79504197,-122.3962108,2024-12-11,0,0.0
BEN S FAST FOOD K4,7,1,0.14285714285714285,0,ben s fast food k4,475 6th street k4,37.77639849,-122.4029368,2024-08-12,0,0.0
BEN THAI,10,16,1.6,0,ben thai,1331 polk street,37.789254,-122.420664,2025-01-31,0,0.0
BENCO TRADING,3,4,1.3333333333333333,0,benco trading,1012 stockton street,37.795149,-122.408001,2025-01-09,0,0.0
BENDERS BAR GRILL,2,0,0.0,0,benders bar grill,800 806 south van ness avenue,37.76031,-122.417123,2023-06-08,0,0.0
BENIHANA OF TOKYO,9,17,1.8888888888888888,0,benihana of tokyo,1737 post street,37.785457,-122.430317,2025-04-11,0,0.0
BENJAMINOS TRATTORIA,1,6,6.0,0,benjaminos trattoria,380 bush street,37.790991,-122.403861,2025-04-24,0,0.0
BENKYODO CO,2,0,0.0,0,benkyodo co,1747 buchanan street,37.785994,-122.429925,2021-03-30,0,0.0
BENTO PEAK,1,5,5.0,0,bento peak,4724 geary boulevard,37.781064,-122.470209,2025-02-10,0,0.0
BENTO TARO,2,3,1.5,0,bento taro,430 geary street,37.787274,-122.4103905,2025-04-29,0,0.0
BENU,2,0,0.0,0,benu,22 hawthorne street,37.785608,-122.399069,2025-02-13,0,0.0
BEQUE,6,4,0.6666666666666666,0,beque,1581 webster street 145,37.7849719,-122.4318523,2025-04-04,0,0.0
BERBER GROUP,2,0,0.0,0,berber group,1516 broadway street,37.7962284,-122.4221715,2022-03-09,0,0.0
BERETTA,8,16,2.0,0,beretta,1199 valencia street,37.753857,-122.420565,2025-05-28,0,0.0
BERGERAC,4,13,3.25,0,bergerac,316 11th street,37.771371,-122.413806,2025-02-14,0,0.0
BERLIN DONER KEBAB HOUSE,3,18,6.0,0,berlin doner kebab house,901 sutter street,37.788255,-122.415417,2024-04-26,0,0.0
BERLINER BERLINER,4,2,0.5,0,berliner berliner,545 haight street,37.771839,-122.4311625,2024-10-08,0,0.0
BERNAL BAKERY,3,2,0.6666666666666666,0,bernal bakery,2001 oakdale avenue,37.738782,-122.3982405,2025-06-23,0,0.0
BERNAL BASKET,4,14,3.5,0,bernal basket,521 cortland avenue,37.739223,-122.4160245,2025-02-24,0,0.0
BERNAL CUTLERY,1,1,1.0,0,bernal cutlery,766 valencia street,37.760652,-122.421807,2024-12-17,0,0.0
BERNAL HEIGHTS NEIGBORHOOD CENTER,3,0,0.0,0,bernal heights neigborhood center,515 cortland avenue,37.73911,-122.416404,2023-06-09,0,0.0
BERNAL HEIGHTS NEIGHBORHOOD CENTER,2,0,0.0,0,bernal heights neighborhood center,4468 mission street,37.72619,-122.433725,2023-06-27,0,0.0
BERNAL HEIGHTS NEIGHBORHOOD CT,1,2,2.0,0,bernal heights neighborhood ct,515 cortland avenue,37.739232,-122.416146,2024-09-25,0,0.0
BERNAL HEIGHTS PIZZERIA,4,9,2.25,0,bernal heights pizzeria,1361 church street,37.74906,-122.4268785,2024-09-27,0,0.0
BERNAL HEIGHTS STOP SHOP,7,5,0.7142857142857143,0,bernal heights stop shop,3391 mission street,37.742283,-122.4217575,2025-04-29,0,0.0
BERNAL STAR,7,0,0.0,0,bernal star,410 cortland avenue,37.739098,-122.417463,2022-09-23,0,0.0
BERNIE BEE S ITALIAN ICES,2,0,0.0,0,bernie bee s italian ices,2669 mission street,37.7544422,-122.4183665,2023-01-19,0,0.0
BERNIE S,5,6,1.2,0,bernie s,3966 24th street,37.751598,-122.4310905,2024-09-30,0,0.0
BESHARAM,4,2,0.5,0,besharam,1275 minnesota street,37.754253,-122.3893935,2025-01-22,0,0.0
BESO MAE COCKTAIL LOUNGE,4,5,1.25,0,beso mae cocktail lounge,1121 polk street,37.787049,-122.4202275,2025-02-21,0,0.0
BEST BEVERAGE,1,0,0.0,0,best beverage,52 grove street,37.7788729,-122.4171616,2022-05-31,0,0.0
BEST BOY ELECTRIC,2,0,0.0,0,best boy electric,1746 post street,37.785762,-122.430609,2025-05-27,0,0.0
BEST BUY STORES LP,1,2,2.0,0,best buy stores lp,1717 harrison street,37.768563,-122.4130275,2024-08-16,0,0.0
BEST KEPT SECRET,5,5,1.0,0,best kept secret,1055 taraval street,37.742769,-122.477607,2024-05-16,0,0.0
BEST WESTERN RED COACH INN,4,0,0.0,0,best western red coach inn,700 eddy street,37.783332,-122.419503,2025-05-12,0,0.0
BETTER FOOD MARKET,2,1,0.5,0,better food market,3149 balboa street,37.775673,-122.492853,2024-07-09,0,0.0
BETTER THAN SWEET,2,3,1.5,0,better than sweet,1414 taylor street,37.7954556,-122.4131058,2024-11-27,0,0.0
BETTERFOODS,2,0,0.0,0,betterfoods,293 bayshore boulevard,37.7431723,-122.4048082,2022-09-08,0,0.0
BETTOLA,5,4,0.8,0,bettola,343 clement street,37.782909,-122.4627795,2024-08-20,0,0.0
BETTY ANN ONG REC CENTER,3,0,0.0,0,betty ann ong rec center,1199 mason street,37.794294,-122.411466,2025-06-24,0,0.0
BETTY LOU S SEAFOOD GRILL,11,29,2.6363636363636362,1,betty lou s seafood grill,318 columbus avenue,37.798209,-122.4067725,2025-05-08,0,0.09090909090909091
BETTY ZLATCHIN CATERING,3,0,0.0,0,betty zlatchin catering,1177 indiana street,37.755483,-122.390879,2022-08-17,0,0.0
BEVERAGES AND MORE,2,1,0.5,0,beverages and more,201 bay shore boulevard,37.745316,-122.4034335,2025-05-22,0,0.0
BEVERAGES MORE,4,0,0.0,0,beverages more,201 bayshore boulevard,37.744984,-122.404059,2023-02-02,0,0.0
BEVERAGES MORE 71,1,1,1.0,0,beverages more 71,1301 van ness avenue,37.787742,-122.4223245,2024-08-16,0,0.0
BEYOND CAFE,3,0,0.0,0,beyond cafe,1010 bryant street,37.77239429999999,-122.4075049,2023-03-13,0,0.0
BEYOND THE BORDER,1,0,0.0,0,beyond the border,601 mission boulevard,37.787704,-122.3997819,2021-03-02,0,0.0
BGCSF COLUMBIA PARK,2,0,0.0,0,bgcsf columbia park,450 guerrero street,37.763649,-122.424444,2024-07-30,0,0.0
BGCSF DON FISHER,3,5,1.6666666666666667,0,bgcsf don fisher,380 fulton street,37.779057,-122.4227115,2025-06-23,0,0.0
BGCSF EXCELSIOR,2,1,0.5,0,bgcsf excelsior,163 london street,37.726281,-122.432346,2024-07-26,0,0.0
BGCSF MISSION,3,4,1.3333333333333333,0,bgcsf mission,901 alabama street,37.757277,-122.4111375,2025-06-17,0,0.0
BGCSF SUNNYDALE,2,1,0.5,0,bgcsf sunnydale,1654 sunnydale avenue,37.712682,-122.418243,2024-07-11,0,0.0
BGCSF TENDERLOIN,6,0,0.0,0,bgcsf tenderloin,209 jones street,37.78315382,-122.4124881,2025-06-17,0,0.0
BGCSF VISITACION VALLEY,3,1,0.3333333333333333,0,bgcsf visitacion valley,251 leland avenue,37.712808,-122.408676,2025-06-18,0,0.0
BGCSF WILLIE MAYS,2,0,0.0,0,bgcsf willie mays,195 kiska road,37.729728,-122.375583,2025-06-18,0,0.0
BGW,5,19,3.8,0,bgw,1000 van ness avenue,37.785177,-122.4200295,2025-03-20,0,0.0
BH 386 GEARY STREET,1,0,0.0,0,bh 386 geary street,386 geary street,37.7873305,-122.4095502,2021-12-16,0,0.0
BHL,3,0,0.0,0,bhl,2 embarcadero center street level,37.795203,-122.398544,2023-01-10,0,0.0
BI RITE CATERING,4,3,0.75,0,bi rite catering,1970 innes avenue,37.74356969999999,-122.395091,2025-06-12,0,0.0
BI RITE CREAMERY,5,6,1.2,0,bi rite creamery,3692 18th street,37.761588,-122.4257265,2025-01-21,0,0.0
BI RITE DIVISADERO,2,0,0.0,0,bi rite divisadero,550 divisadero street,37.7747991,-122.4373902,2022-03-07,0,0.0
BI RITE MARKET,8,14,1.75,0,bi rite market,3639 18th street,37.761483,-122.424688,2025-01-14,0,0.0
BIERGARTEN,3,3,1.0,0,biergarten,424 octavia street,37.77601,-122.424175,2024-09-05,0,0.0
BIG 5 SPORTING GOODS 156,3,7,2.3333333333333335,0,big 5 sporting goods 156,1533 sloat boulevard,37.732527,-122.4903285,2024-08-21,0,0.0
BIG ABE GIFT SHOP,4,2,0.5,0,big abe gift shop,556 broadway,37.798191,-122.406579,2025-05-22,0,0.0
BIG APPLE PIZZA N GRILL,2,8,4.0,0,big apple pizza n grill,127 eddy street,37.784205,-122.4097605,2024-09-06,0,0.0
BIG BAOBAB,2,5,2.5,0,big baobab,2243 mission street,37.76112,-122.419089,2025-01-23,0,0.0
BIG BEAR TEA DONUT CHINESE FOOD,3,0,0.0,0,big bear tea donut chinese food,2798 mission street,37.752408,-122.418819,2025-05-19,0,0.0
BIG BITE BURGER,3,2,0.6666666666666666,0,big bite burger,3392 24th street,37.752255,-122.4203895,2025-04-28,0,0.0
BIG CITY MONTESSORI SCHOOL,8,3,0.375,0,big city montessori school,240 industrial street,37.738656,-122.405328,2025-03-07,0,0.0
BIG FINISH,5,25,5.0,0,big finish,3141 16th street,37.764639,-122.422986,2025-04-30,0,0.0
BIG FISH HOUSE,2,6,3.0,0,big fish house,2109 clement street,37.781946,-122.4819315,2024-04-17,0,0.0
BIG FISH LITTLE FISH POKE,4,0,0.0,0,big fish little fish poke,845 market street fe2,37.7839767,-122.4054904,2022-12-13,0,0.0
BIG JOE S GOODTIME DELI AND GRILL,1,0,0.0,0,big joe s goodtime deli and grill,717 monterey boulevard,37.731249,-122.4516105,2025-06-24,0,0.0
BIG LANTERN,17,21,1.2352941176470589,3,big lantern,3170 16th street,37.765089,-122.4234045,2025-03-11,0,0.17647058823529413
BIG MOUTH BURGERS,7,18,2.5714285714285716,0,big mouth burgers,3392 24th street,37.752255,-122.4203895,2025-01-02,0,0.0
BIG NATE BBQ NORTH 300,1,0,0.0,0,big nate bbq north 300,1 warriors way level 300 north,37.76847679999999,-122.3865977,2022-12-02,0,0.0
BIG NATE BBQ SOUTH 300,3,0,0.0,0,big nate bbq south 300,1 warriors way level 300 south,37.76847679999999,-122.3865977,2022-12-02,0,0.0
BIG NATE S BBQ 311S,1,0,0.0,0,big nate s bbq 311s,1 warriors way lvl 300 south,37.76797301,-122.387666,2024-12-06,0,0.0
BIG NATE S BBQ 320N,1,0,0.0,0,big nate s bbq 320n,1 warriors way lvl 300 north,37.76797301,-122.387666,2024-12-06,0,0.0
BIG NATE S CITY BISTRO 643E,1,1,1.0,0,big nate s city bistro 643e,1 warriors way lvl 600 east,37.76797301,-122.387666,2024-12-06,0,0.0
BIG NATES TRUMER CITY BISTRO 600,4,0,0.0,0,big nates trumer city bistro 600,1 warriors way lvl 600 east,37.7680183,-122.3878772,2022-12-02,0,0.0
BIG SAVE MARKET,3,0,0.0,0,big save market,5001 3rd street,37.732914,-122.391018,2024-10-17,0,0.0
BIG STREET FOOF,1,0,0.0,0,big street foof,4732 3rd street,37.735218,-122.390901,2025-06-04,0,0.0
BILL GRAHAM CIVIC AUDITORIUM,1,0,0.0,0,bill graham civic auditorium,99 grove street,37.778085,-122.4173295,2024-09-11,0,0.0
BILL S PLACE,10,7,0.7,0,bill s place,2315 clement street,37.7818922,-122.4841803,2025-04-15,0,0.0
BILLIARD PALACADE,2,0,0.0,0,billiard palacade,5179 mission street,37.715769,-122.44113,2024-10-08,0,0.0
BILLINGSGATE,5,2,0.4,0,billingsgate,3859 24th street,37.751391,-122.4287685,2024-07-30,0,0.0
BIMBO S 365 CLUB,2,3,1.5,0,bimbo s 365 club,1025 columbus avenue,37.803708,-122.415678,2024-11-20,0,0.0
BIMI POKE,8,4,0.5,0,bimi poke,135 4th street 4536,37.78425301,-122.40325,2024-08-29,0,0.0
BIN 415,1,1,1.0,0,bin 415,950 mason street,37.792179,-122.410683,2024-06-20,0,0.0
BIN 55,5,7,1.4,0,bin 55,55 4th street,37.785402,-122.4044055,2024-08-23,0,0.0
BINGO STREET COFFEE,2,0,0.0,0,bingo street coffee,225 bush street,37.790946,-122.40135,2025-05-12,0,0.0
BINIS KITCHEN,13,1,0.07692307692307693,0,binis kitchen,1001 howard street,37.779552,-122.407191,2025-06-14,0,0.0
BINU BONU,3,2,0.6666666666666666,0,binu bonu,230 west portal avenue,37.738701,-122.4686925,2024-06-20,0,0.0
BIONDIVINO,3,0,0.0,0,biondivino,1415 green street,37.797678,-122.4223965,2024-07-30,0,0.0
BIR KITCHEN,3,5,1.6666666666666667,0,bir kitchen,3111 24th street,37.752255,-122.4144585,2025-06-18,0,0.0
BIRBA,4,1,0.25,0,birba,458 grove street,37.777878,-122.4242325,2025-02-13,0,0.0
BIRCH AND RYE,2,2,1.0,0,birch and rye,1320 castro street,37.750905,-122.4343395,2024-01-18,0,0.0
BIRD AND BEAR COFFEE,1,0,0.0,0,bird and bear coffee,726 cole street 3,37.767816,-122.4500355,2025-06-13,0,0.0
BIRDBOX,4,0,0.0,0,birdbox,680 2nd street,37.780704,-122.391243,2025-02-26,0,0.0
BIRDSONG,4,0,0.0,0,birdsong,1085 mission street,37.779489,-122.410413,2025-02-25,0,0.0
BIRIANI HOUSE,6,0,0.0,0,biriani house,995 valencia street,37.7571135,-122.4209621,2023-03-31,0,0.0
BISCOFF COFFEE CART,2,0,0.0,0,biscoff coffee cart,pier 39 a 101,37.7692905,-122.4179016,2021-10-22,0,0.0
BISCOFF COFFEE CORNER,9,7,0.7777777777777778,0,biscoff coffee corner,39 pier 213,37.79504065,-122.3962223,2025-04-29,0,0.0
BISCUIT BENDER AT CAFE PHOENIX,1,0,0.0,0,biscuit bender at cafe phoenix,1234 indiana street,37.754766,-122.391216,2024-02-06,0,0.0
BISCUITS AND BLUES,2,5,2.5,0,biscuits and blues,401 mason street,37.787301,-122.410152,2024-08-07,0,0.0
BISTRO CENTRAL PARC,3,1,0.3333333333333333,0,bistro central parc,560 central avenue,37.7749805,-122.4442761,2024-07-18,0,0.0
BISTRO EMBER,2,0,0.0,0,bistro ember,1298 church street,37.750212,-122.427486,2025-04-22,0,0.0
BISTRO GAMBRINUS,4,5,1.25,0,bistro gambrinus,1813 fulton street,37.775601,-122.4467955,2025-02-06,0,0.0
BISTRO LA CHAUMIERE,1,3,3.0,0,bistro la chaumiere,607 divisadero street,37.77516,-122.4380565,2024-04-10,0,0.0
BISTRO MEDITERRANEO,8,2,0.25,0,bistro mediterraneo,2955 clement street,37.7815661,-122.4911024,2024-07-10,0,0.0
BITE,4,4,1.0,0,bite,912 sutter street,37.7885273,-122.4155204,2024-11-13,0,0.0
BITE ME SANDWICHES,2,0,0.0,0,bite me sandwiches,701 cole street,37.7684425,-122.4507268,2023-06-29,0,0.0
BITEUNITE OF USA,4,9,2.25,0,biteunite of usa,600 s van ness avenue 2,37.76348525,-122.4173727,2025-05-09,0,0.0
BIUON,1,2,2.0,0,biuon,1798 mission street,37.768482,-122.4203265,2024-07-30,0,0.0
BIX,4,4,1.0,0,bix,56 gold street,37.796778,-122.402875,2025-03-13,0,0.0
BIZZA,4,7,1.75,0,bizza,1463 haight street,37.769841,-122.44644,2025-05-21,0,0.0
BK 5830,2,2,1.0,0,bk 5830,245 bay shore boulevard,37.743912,-122.4041715,2025-04-04,0,0.0
BLACK BIRD,4,2,0.5,0,black bird,4541 irving street,37.762011,-122.5067625,2025-06-17,0,0.0
BLACK CAT,1,0,0.0,0,black cat,400 eddy street,37.7838284,-122.4144756,2022-06-30,0,0.0
BLACK HORSE LONDON DELI THE,2,2,1.0,0,black horse london deli the,1514 union street,37.798632,-122.4244575,2024-04-10,0,0.0
BLACK JET BAKING CO,2,5,2.5,0,black jet baking co,833 cortland avenue,37.739088,-122.4141525,2025-03-20,0,0.0
BLACK SUGAR,5,7,1.4,0,black sugar,320 o farell street street,37.78624213,-122.4100224,2025-03-07,0,0.0
BLACKTHORN,1,1,1.0,0,blackthorn,834 irving street,37.764261,-122.46705,2024-05-23,0,0.0
BLACKWELL S WINES SPIRITS,1,0,0.0,0,blackwell s wines spirits,5620 geary boulevard,37.780515,-122.479929,2024-07-02,0,0.0
BLACKWOOD,3,9,3.0,0,blackwood,2150 chestnut street,37.800711,-122.4388665,2024-11-21,0,0.0
BLACKWOOD THAI,1,2,2.0,0,blackwood thai,2150 chestnut street,37.800711,-122.4388665,2024-02-21,0,0.0
BLACKWOOD THAI CUISINE,6,0,0.0,0,blackwood thai cuisine,2150 chestnut street,37.800508,-122.438824,2023-07-18,0,0.0
BLADES CO,1,0,0.0,0,blades co,1090 drive maya angelou ln,37.774872,-122.389137,2024-07-25,0,0.0
BLANC ET ROUGE,2,0,0.0,0,blanc et rouge,2 embarcadero center street level,37.79478810000001,-122.3984101,2023-01-26,0,0.0
BLARNEY STONE,2,0,0.0,0,blarney stone,5625 geary boulevard,37.780234,-122.479979,2023-03-22,0,0.0
BLAZE PIZZA,1,0,0.0,0,blaze pizza,3251 20th avenue,37.728477,-122.4768375,2025-06-11,0,0.0
BLAZE PIZZA FAST FIRE D,3,0,0.0,0,blaze pizza fast fire d,3251 20th avenue 157,37.728477,-122.4768375,2022-08-22,0,0.0
BLEU COFFEE AND TEA,1,0,0.0,0,bleu coffee and tea,2035 union street,37.797147,-122.4328275,2024-07-17,0,0.0
BLEU COFFEE TEA,3,3,1.0,0,bleu coffee tea,2035 union street,37.797147,-122.4328275,2024-10-30,0,0.0
BLIND BUTCHER,4,10,2.5,0,blind butcher,4058 a 18th street,37.761165,-122.4341685,2024-10-17,0,0.0
BLONDIE S BAR,1,5,5.0,0,blondie s bar,540 valencia street,37.764207,-122.422131,2025-04-28,0,0.0
BLONDIES PIZZA INC,5,0,0.0,1,blondies pizza inc,865 market street fe6,37.783953,-122.407173,2023-07-25,0,0.2
BLONDIES PIZZA STONESTOWN,1,0,0.0,0,blondies pizza stonestown,3251 20th avenue 250d,37.7277303,-122.4769749,2023-07-19,0,0.0
BLOOMS BAR,1,2,2.0,0,blooms bar,1318 18th street,37.762821,-122.396031,2025-01-21,0,0.0
BLOOMSTOCK,1,0,0.0,0,bloomstock,1730 yosemite avenue,37.7284622,-122.3940067,2022-11-08,0,0.0
BLUE BARN GARMET,1,1,1.0,0,blue barn garmet,2237 polk street,37.797489,-122.4223605,2025-06-13,0,0.0
BLUE BARN GARMET POLK,1,0,0.0,0,blue barn garmet polk,2237 polk street,37.7975018,-122.4223264,2021-10-26,0,0.0
BLUE BARN GOURMET,4,1,0.25,0,blue barn gourmet,3344 steiner street,37.800315,-122.437548,2024-10-17,0,0.0
BLUE BOTTLE COFFEE,55,47,0.8545454545454545,0,blue bottle coffee,49 s van ness avenue 7th floor,37.774431,-122.418045,2025-06-20,0,0.0
BLUE DANUBE COFFEE HOUSE,6,0,0.0,0,blue danube coffee house,306 clement street,37.783058,-122.462502,2025-03-05,0,0.0
BLUE FOG MARKET,3,4,1.3333333333333333,0,blue fog market,2567 gough street,37.796823,-122.4271575,2024-04-22,0,0.0
BLUE FRONT DELI,1,0,0.0,0,blue front deli,1430 haight street,37.770147,-122.446044,2022-07-28,0,0.0
BLUE HAWAII ACAI,1,4,4.0,0,blue hawaii acai,2 embarcadero ctr slip 10,37.78183237,-122.3882056,2024-12-05,0,0.0
BLUE HOUSE CAFE SF,4,31,7.75,1,blue house cafe sf,302 randolph street,37.7144818,-122.4655812,2024-08-05,0,0.25
BLUE SKY,7,10,1.4285714285714286,0,blue sky,1504 powell street,37.798547,-122.410437,2024-11-22,0,0.0
BLUE WHALE RESTAURANT BAR,2,0,0.0,0,blue whale restaurant bar,2033 union street,37.797147,-122.4328275,2024-05-02,0,0.0
BLUESTEM BRASSERIE,2,0,0.0,0,bluestem brasserie,1 yerba buena ln,37.785078,-122.403532,2022-07-28,0,0.0
BLUESTONE LANE,28,17,0.6071428571428571,2,bluestone lane,227 front street,37.793763,-122.3990775,2025-05-30,0,0.07142857142857142
BLUESTREAM GALLERY AND WINE,3,10,3.3333333333333335,0,bluestream gallery and wine,555 grant avenue,37.792215,-122.406156,2025-04-23,0,0.0
BLUSH,1,0,0.0,0,blush,476 castro street,37.761209,-122.4351,2022-06-21,0,0.0
BLUSH WINE BAR,1,0,0.0,0,blush wine bar,476 castro street,37.761309,-122.435415,2024-11-01,0,0.0
BNB WINGS N THINGS,1,0,0.0,0,bnb wings n things,4780 mission street,37.721757,-122.4372796,2023-01-18,0,0.0
BO BEURRE,1,1,1.0,0,bo beurre,606 eddy street,37.783413,-122.417829,2024-08-15,0,0.0
BOA S,5,10,2.0,0,boa s,3951 balboa street,37.775394,-122.50134,2025-04-03,0,0.0
BOARD AND DRINK,1,3,3.0,0,board and drink,1329 columbus avenue,37.80639,-122.4194175,2024-09-09,0,0.0
BOB S DONUTS AND PASTRIES,5,0,0.0,0,bob s donuts and pastries,1621 polk street,37.791914,-122.420984,2023-04-03,0,0.0
BOB S DONUTS ON POLK,9,20,2.2222222222222223,0,bob s donuts on polk,1720 polk street,37.792746,-122.4209925,2025-04-22,0,0.0
BOB S DONUTS PASTRIES,1,0,0.0,0,bob s donuts pastries,1621 polk street,37.791855,-122.4212895,2025-04-09,0,0.0
BOBA BAYVIEW,1,19,19.0,0,boba bayview,49 s van ness avenue 7th floor,37.774431,-122.418045,2025-01-30,0,0.0
BOBA GEN,3,0,0.0,1,boba gen,260 5th street,37.780687,-122.4041559,2021-12-20,0,0.3333333333333333
BOBA GUYS,20,23,1.15,0,boba guys,1002 16th street,37.7665419,-122.39716,2025-06-05,0,0.0
BOBA GUYS INC,5,0,0.0,1,boba guys inc,429 stockton street,37.7899784,-122.4072962,2023-04-13,0,0.2
BOBA HEAD,2,0,0.0,0,boba head,1770 fulton street,37.7760787,-122.4462163,2025-05-01,0,0.0
BOBA TEA,3,2,0.6666666666666666,0,boba tea,214 sutter street,37.789947,-122.4041175,2025-05-27,0,0.0
BOBAVILLE,6,6,1.0,0,bobaville,3811 noriega street,37.7527788,-122.5045965,2025-04-08,0,0.0
BOBO S BISTRO,6,18,3.0,0,bobo s bistro,600 york street,37.761579,-122.409459,2025-04-02,0,0.0
BOBOP,4,0,0.0,0,bobop,736 valencia street,37.7611256,-122.4218176,2023-05-24,0,0.0
BOBOQUIVARI S,1,0,0.0,0,boboquivari s,1450 lombard street,37.801218,-122.425535,2022-09-01,0,0.0
BOBS DONUTS PASTRIES,1,5,5.0,0,bobs donuts pastries,1621 polk street,37.791855,-122.4212895,2024-02-08,0,0.0
BOBS ON BAKER ST,9,0,0.0,0,bobs on baker st,601 baker street,37.776526,-122.4417303,2024-08-16,0,0.0
BOCADO,7,15,2.142857142857143,0,bocado,701 folsom street,37.783575,-122.399019,2025-06-16,0,0.0
BOCCONCINO,3,5,1.6666666666666667,0,bocconcino,516 green street,37.799829,-122.407848,2025-06-04,0,0.0
BODEGA,4,17,4.25,1,bodega,700 columbus avenue,37.8013389,-122.4113937,2025-05-14,0,0.25
BODEGA SF,10,41,4.1,0,bodega sf,138 mason street,37.7848604,-122.4092515,2025-02-14,0,0.0
